Close,High,Low,Open,Volume,Date
2580.550048828125,2582.199951171875,2570.56005859375,2572.1201171875,73185,2022-05-10 11:00:00
2592.330078125,2594.6201171875,2579.0400390625,2579.75,57580,2022-05-10 12:00:00
2590.18994140625,2593.60009765625,2588.14990234375,2592.14990234375,88868,2022-05-10 13:00:00
2598.219970703125,2602.75,2589.080078125,2590.5400390625,109168,2022-05-10 14:00:00
2586.56005859375,2599.110107421875,2581.889892578125,2586.52001953125,0,2022-05-11 09:00:00
2592.97998046875,2594.330078125,2579.090087890625,2586.510009765625,91576,2022-05-11 10:00:00
2591.89990234375,2597.43994140625,2590.199951171875,2593.919921875,72703,2022-05-11 11:00:00
2594.159912109375,2598.6298828125,2592.699951171875,2593.219970703125,58618,2022-05-11 12:00:00
2595.1298828125,2596.429931640625,2590.419921875,2594.179931640625,123497,2022-05-11 13:00:00
2594.909912109375,2598.89990234375,2593.719970703125,2595.199951171875,78983,2022-05-11 14:00:00
2586.389892578125,2587.010009765625,2562.510009765625,2569.5,0,2022-05-12 09:00:00
2589.139892578125,2591.570068359375,2581.449951171875,2587.090087890625,128111,2022-05-12 10:00:00
2586.969970703125,2590.780029296875,2583.340087890625,2589.530029296875,78651,2022-05-12 11:00:00
2579.0400390625,2587.1201171875,2575.550048828125,2585.1298828125,108904,2022-05-12 12:00:00
2563.68994140625,2579.580078125,2563.68994140625,2578.35009765625,108720,2022-05-12 13:00:00
2548.14990234375,2567.2900390625,2546.800048828125,2564.6298828125,119024,2022-05-12 14:00:00
2581.969970703125,2585.010009765625,2565.9599609375,2570.010009765625,0,2022-05-13 09:00:00
2592.169921875,2593.510009765625,2580.8701171875,2582.14990234375,120666,2022-05-13 10:00:00
2595.02001953125,2596.5400390625,2590.469970703125,2592.780029296875,124744,2022-05-13 11:00:00
2593.6201171875,2597.030029296875,2590.489990234375,2594.550048828125,63772,2022-05-13 12:00:00
2595.4599609375,2598.4599609375,2591.320068359375,2594.2099609375,57188,2022-05-13 13:00:00
2604.02001953125,2605.300048828125,2594.1298828125,2596.68994140625,113215,2022-05-13 14:00:00
2614.8798828125,2629.199951171875,2609.14990234375,2624.68994140625,0,2022-05-16 09:00:00
2602.300048828125,2616.909912109375,2601.340087890625,2615.39990234375,154108,2022-05-16 10:00:00
2600.3701171875,2602.219970703125,2594.179931640625,2601.22998046875,115286,2022-05-16 11:00:00
2597.760009765625,2601.489990234375,2593.610107421875,2600.139892578125,60858,2022-05-16 12:00:00
2600.580078125,2602.719970703125,2596.080078125,2596.60009765625,58278,2022-05-16 13:00:00
2605.219970703125,2606.760009765625,2599.89990234375,2601.669921875,54185,2022-05-16 14:00:00
2613.389892578125,2617.590087890625,2603.580078125,2603.580078125,0,2022-05-17 09:00:00
2619.06005859375,2620.820068359375,2609.360107421875,2613.570068359375,138514,2022-05-17 10:00:00
2615.02001953125,2618.889892578125,2611.860107421875,2618.760009765625,98032,2022-05-17 11:00:00
2615.550048828125,2617.030029296875,2612.7900390625,2615.139892578125,64421,2022-05-17 12:00:00
2617.169921875,2620.1201171875,2614.5,2616.080078125,77114,2022-05-17 13:00:00
2619.179931640625,2619.590087890625,2614.330078125,2617.0,75845,2022-05-17 14:00:00
2630.18994140625,2644.1298828125,2627.85009765625,2634.75,266509,2022-05-18 09:00:00
2623.31005859375,2631.010009765625,2618.56005859375,2630.43994140625,85022,2022-05-18 10:00:00
2626.739990234375,2627.89990234375,2619.949951171875,2622.530029296875,85874,2022-05-18 11:00:00
2621.320068359375,2627.360107421875,2618.0,2627.090087890625,79022,2022-05-18 12:00:00
2620.659912109375,2624.070068359375,2618.669921875,2621.050048828125,111300,2022-05-18 13:00:00
2627.010009765625,2627.81005859375,2620.199951171875,2621.429931640625,120397,2022-05-18 14:00:00
2584.409912109375,2584.909912109375,2568.5400390625,2576.239990234375,0,2022-05-19 09:00:00
2583.139892578125,2591.110107421875,2577.419921875,2585.10009765625,111010,2022-05-19 10:00:00
2586.280029296875,2588.02001953125,2581.989990234375,2583.77001953125,63423,2022-05-19 11:00:00
2594.469970703125,2595.02001953125,2585.909912109375,2586.10009765625,42293,2022-05-19 12:00:00
2595.5400390625,2597.56005859375,2589.659912109375,2594.43994140625,59846,2022-05-19 13:00:00
2592.429931640625,2597.7900390625,2587.840087890625,2594.02001953125,69574,2022-05-19 14:00:00
2621.25,2625.1298828125,2605.3798828125,2605.780029296875,0,2022-05-20 09:00:00
2632.919921875,2633.550048828125,2620.35009765625,2622.469970703125,178798,2022-05-20 10:00:00
2638.06005859375,2640.18994140625,2629.280029296875,2632.659912109375,86385,2022-05-20 11:00:00
2636.409912109375,2637.969970703125,2632.02001953125,2637.429931640625,71254,2022-05-20 12:00:00
2639.31005859375,2641.6298828125,2635.590087890625,2635.8798828125,60358,2022-05-20 13:00:00
2637.469970703125,2641.679931640625,2635.18994140625,2640.080078125,78315,2022-05-20 14:00:00
2644.419921875,2653.8701171875,2639.929931640625,2651.6298828125,0,2022-05-23 09:00:00
2639.169921875,2648.159912109375,2639.169921875,2643.489990234375,61798,2022-05-23 10:00:00
2641.02001953125,2642.9599609375,2634.2900390625,2640.409912109375,47396,2022-05-23 11:00:00
2639.489990234375,2645.139892578125,2638.47998046875,2641.8701171875,31265,2022-05-23 12:00:00
2637.52001953125,2643.320068359375,2637.219970703125,2639.719970703125,118833,2022-05-23 13:00:00
2643.219970703125,2644.77001953125,2635.8701171875,2637.7099609375,119277,2022-05-23 14:00:00
2633.909912109375,2646.989990234375,2633.050048828125,2638.93994140625,0,2022-05-24 09:00:00
2628.219970703125,2633.989990234375,2622.52001953125,2632.909912109375,116057,2022-05-24 10:00:00
2625.1201171875,2629.030029296875,2622.419921875,2627.4599609375,125422,2022-05-24 11:00:00
2624.93994140625,2626.719970703125,2622.5400390625,2624.43994140625,72716,2022-05-24 12:00:00
2617.090087890625,2625.64990234375,2615.419921875,2624.830078125,91334,2022-05-24 13:00:00
2610.2900390625,2621.239990234375,2606.800048828125,2617.81005859375,107108,2022-05-24 14:00:00
2622.280029296875,2623.60009765625,2602.93994140625,2621.75,0,2022-05-25 09:00:00
2622.840087890625,2627.590087890625,2618.0,2621.010009765625,139441,2022-05-25 10:00:00
2622.820068359375,2627.820068359375,2619.989990234375,2624.139892578125,75009,2022-05-25 11:00:00
2627.139892578125,2627.56005859375,2620.909912109375,2621.75,45514,2022-05-25 12:00:00
2626.06005859375,2629.550048828125,2624.820068359375,2626.75,55560,2022-05-25 13:00:00
2620.179931640625,2630.169921875,2618.52001953125,2626.159912109375,66197,2022-05-25 14:00:00
2639.469970703125,2641.909912109375,2616.969970703125,2616.989990234375,0,2022-05-26 09:00:00
2624.6298828125,2641.110107421875,2623.639892578125,2640.2099609375,82026,2022-05-26 10:00:00
2627.909912109375,2631.669921875,2622.530029296875,2624.47998046875,53294,2022-05-26 11:00:00
2622.22998046875,2628.239990234375,2618.18994140625,2627.389892578125,45799,2022-05-26 12:00:00
2612.199951171875,2625.489990234375,2612.090087890625,2622.64990234375,81808,2022-05-26 13:00:00
2603.659912109375,2615.1201171875,2603.469970703125,2613.06005859375,89665,2022-05-26 14:00:00
2636.780029296875,2644.7099609375,2631.489990234375,2640.75,0,2022-05-27 09:00:00
2640.97998046875,2644.06005859375,2634.760009765625,2637.43994140625,79123,2022-05-27 10:00:00
2633.510009765625,2641.60009765625,2632.949951171875,2640.429931640625,92403,2022-05-27 11:00:00
2634.949951171875,2637.590087890625,2632.89990234375,2634.489990234375,55089,2022-05-27 12:00:00
2636.27001953125,2639.77001953125,2634.580078125,2634.639892578125,72041,2022-05-27 13:00:00
2633.719970703125,2638.47998046875,2633.260009765625,2636.469970703125,70691,2022-05-27 14:00:00
2657.590087890625,2667.080078125,2654.179931640625,2662.31005859375,0,2022-05-30 09:00:00
2662.989990234375,2666.35009765625,2656.719970703125,2659.43994140625,83434,2022-05-30 10:00:00
2668.639892578125,2672.739990234375,2662.64990234375,2662.989990234375,48143,2022-05-30 11:00:00
2669.179931640625,2671.419921875,2666.469970703125,2669.93994140625,33383,2022-05-30 12:00:00
2669.1298828125,2671.949951171875,2667.260009765625,2670.080078125,42024,2022-05-30 13:00:00
2669.219970703125,2671.6298828125,2666.47998046875,2669.429931640625,46658,2022-05-30 14:00:00
2665.830078125,2673.3798828125,2654.320068359375,2666.8798828125,0,2022-05-31 09:00:00
2670.679931640625,2673.080078125,2660.010009765625,2664.8798828125,71668,2022-05-31 10:00:00
2672.780029296875,2676.320068359375,2668.330078125,2670.0400390625,51904,2022-05-31 11:00:00
2676.39990234375,2678.239990234375,2670.3701171875,2672.5400390625,53458,2022-05-31 12:00:00
2678.159912109375,2679.739990234375,2675.7900390625,2677.909912109375,52535,2022-05-31 13:00:00
2682.25,2685.590087890625,2677.510009765625,2678.199951171875,68808,2022-05-31 14:00:00
2660.60009765625,2674.0,2659.360107421875,2670.739990234375,0,2022-06-02 09:00:00
2660.110107421875,2663.8798828125,2655.969970703125,2659.93994140625,86521,2022-06-02 10:00:00
2659.3798828125,2663.43994140625,2655.679931640625,2658.469970703125,49722,2022-06-02 11:00:00
2658.679931640625,2662.72998046875,2657.199951171875,2659.510009765625,30857,2022-06-02 12:00:00
2658.72998046875,2659.820068359375,2654.9599609375,2659.820068359375,42978,2022-06-02 13:00:00
2658.449951171875,2659.68994140625,2653.590087890625,2657.699951171875,53397,2022-06-02 14:00:00
2669.070068359375,2681.510009765625,2668.75,2679.570068359375,0,2022-06-03 09:00:00
2671.030029296875,2672.6201171875,2663.0,2667.360107421875,95659,2022-06-03 10:00:00
2668.510009765625,2671.56005859375,2666.550048828125,2670.949951171875,54938,2022-06-03 11:00:00
2667.580078125,2671.4599609375,2666.949951171875,2669.10009765625,64570,2022-06-03 12:00:00
2670.199951171875,2673.320068359375,2666.320068359375,2667.360107421875,61557,2022-06-03 13:00:00
2670.60009765625,2671.610107421875,2667.14990234375,2670.889892578125,56729,2022-06-03 14:00:00
2644.800048828125,2662.0400390625,2643.010009765625,2659.27001953125,0,2022-06-07 09:00:00
2637.659912109375,2650.110107421875,2637.2900390625,2643.97998046875,65166,2022-06-07 10:00:00
2632.3701171875,2638.68994140625,2631.449951171875,2638.06005859375,66731,2022-06-07 11:00:00
2636.510009765625,2636.93994140625,2631.4599609375,2633.219970703125,34627,2022-06-07 12:00:00
2634.969970703125,2637.31005859375,2633.260009765625,2635.760009765625,62002,2022-06-07 13:00:00
2626.64990234375,2636.080078125,2622.780029296875,2634.35009765625,76285,2022-06-07 14:00:00
2632.7900390625,2636.260009765625,2624.06005859375,2633.530029296875,0,2022-06-08 09:00:00
2636.52001953125,2637.449951171875,2631.77001953125,2632.8701171875,99074,2022-06-08 10:00:00
2634.820068359375,2639.52001953125,2634.469970703125,2636.22998046875,59493,2022-06-08 11:00:00
2628.320068359375,2636.2099609375,2627.860107421875,2635.31005859375,44481,2022-06-08 12:00:00
2625.10009765625,2630.050048828125,2621.9599609375,2629.840087890625,75139,2022-06-08 13:00:00
2627.530029296875,2630.669921875,2624.64990234375,2625.669921875,52748,2022-06-08 14:00:00
2610.39990234375,2621.389892578125,2608.550048828125,2618.919921875,0,2022-06-09 09:00:00
2609.39990234375,2614.929931640625,2606.610107421875,2609.68994140625,197604,2022-06-09 10:00:00
2610.550048828125,2612.68994140625,2607.320068359375,2609.389892578125,68052,2022-06-09 11:00:00
2613.68994140625,2614.9599609375,2609.60009765625,2610.5,53089,2022-06-09 12:00:00
2622.919921875,2623.169921875,2612.75,2612.889892578125,67516,2022-06-09 13:00:00
2613.89990234375,2627.8798828125,2611.969970703125,2622.929931640625,50213,2022-06-09 14:00:00
2585.4599609375,2598.4599609375,2583.929931640625,2596.3701171875,0,2022-06-10 09:00:00
2596.550048828125,2597.159912109375,2583.739990234375,2584.31005859375,122719,2022-06-10 10:00:00
2593.9599609375,2598.0,2592.030029296875,2596.449951171875,53052,2022-06-10 11:00:00
2594.260009765625,2597.110107421875,2591.6201171875,2592.320068359375,41937,2022-06-10 12:00:00
2588.0,2594.780029296875,2586.10009765625,2594.070068359375,68497,2022-06-10 13:00:00
2597.590087890625,2597.590087890625,2587.389892578125,2588.219970703125,68962,2022-06-10 14:00:00
2529.2900390625,2550.320068359375,2519.530029296875,2550.2099609375,243647,2022-06-13 09:00:00
2525.610107421875,2529.590087890625,2520.760009765625,2529.169921875,65432,2022-06-13 10:00:00
2524.389892578125,2526.550048828125,2520.93994140625,2526.2900390625,42202,2022-06-13 11:00:00
2517.719970703125,2527.2900390625,2516.590087890625,2524.47998046875,41920,2022-06-13 12:00:00
2510.02001953125,2518.800048828125,2506.47998046875,2517.8701171875,98092,2022-06-13 13:00:00
2511.590087890625,2517.550048828125,2508.60009765625,2510.5400390625,78312,2022-06-13 14:00:00
2490.090087890625,2503.169921875,2457.389892578125,2472.9599609375,0,2022-06-14 09:00:00
2461.679931640625,2490.7099609375,2460.800048828125,2489.719970703125,109405,2022-06-14 10:00:00
2474.139892578125,2474.139892578125,2460.530029296875,2460.530029296875,50780,2022-06-14 11:00:00
2468.860107421875,2479.39990234375,2468.860107421875,2474.070068359375,60146,2022-06-14 12:00:00
2477.25,2486.27001953125,2468.85009765625,2469.10009765625,107405,2022-06-14 13:00:00
2494.659912109375,2494.659912109375,2475.260009765625,2477.050048828125,88134,2022-06-14 14:00:00
2462.72998046875,2495.5400390625,2460.080078125,2490.010009765625,0,2022-06-15 09:00:00
2464.77001953125,2474.639892578125,2459.739990234375,2463.429931640625,113292,2022-06-15 10:00:00
2463.0400390625,2468.2900390625,2460.5,2464.260009765625,47291,2022-06-15 11:00:00
2450.429931640625,2462.949951171875,2449.469970703125,2462.409912109375,128297,2022-06-15 12:00:00
2443.550048828125,2451.97998046875,2436.81005859375,2449.699951171875,106353,2022-06-15 13:00:00
2447.889892578125,2451.10009765625,2436.0400390625,2443.27001953125,89980,2022-06-15 14:00:00
2496.64990234375,2500.360107421875,2481.159912109375,2481.659912109375,0,2022-06-16 09:00:00
2483.530029296875,2500.260009765625,2483.52001953125,2495.35009765625,101097,2022-06-16 10:00:00
2479.469970703125,2485.429931640625,2474.35009765625,2483.35009765625,65519,2022-06-16 11:00:00
2481.080078125,2488.4599609375,2478.7900390625,2478.7900390625,42261,2022-06-16 12:00:00
2468.590087890625,2481.330078125,2468.070068359375,2480.949951171875,49701,2022-06-16 13:00:00
2450.25,2469.989990234375,2447.330078125,2467.639892578125,69982,2022-06-16 14:00:00
2417.719970703125,2423.080078125,2396.469970703125,2409.719970703125,194977,2022-06-17 09:00:00
2429.320068359375,2432.330078125,2413.409912109375,2418.0,63363,2022-06-17 10:00:00
2418.75,2429.820068359375,2416.5,2428.77001953125,46420,2022-06-17 11:00:00
2424.510009765625,2428.43994140625,2417.909912109375,2418.7900390625,37805,2022-06-17 12:00:00
2439.389892578125,2441.340087890625,2424.389892578125,2425.300048828125,60942,2022-06-17 13:00:00
2437.35009765625,2441.199951171875,2433.93994140625,2438.6201171875,110565,2022-06-17 14:00:00
2400.780029296875,2449.889892578125,2400.780029296875,2449.889892578125,0,2022-06-20 09:00:00
2383.239990234375,2400.469970703125,2381.199951171875,2400.469970703125,114040,2022-06-20 10:00:00
2392.260009765625,2393.22998046875,2381.830078125,2382.110107421875,54398,2022-06-20 11:00:00
2391.280029296875,2398.550048828125,2385.409912109375,2391.8701171875,36756,2022-06-20 12:00:00
2375.68994140625,2392.85009765625,2375.68994140625,2390.43994140625,75616,2022-06-20 13:00:00
2381.9599609375,2383.110107421875,2372.35009765625,2375.81005859375,89891,2022-06-20 14:00:00
2398.72998046875,2410.3798828125,2385.60009765625,2402.989990234375,0,2022-06-21 09:00:00
2400.35009765625,2403.570068359375,2391.760009765625,2398.840087890625,53000,2022-06-21 10:00:00
2400.699951171875,2405.7099609375,2398.050048828125,2400.14990234375,42421,2022-06-21 11:00:00
2412.889892578125,2416.449951171875,2398.449951171875,2399.510009765625,39958,2022-06-21 12:00:00
2420.75,2421.47998046875,2409.18994140625,2413.02001953125,99499,2022-06-21 13:00:00
2406.47998046875,2423.47998046875,2404.889892578125,2420.7900390625,58506,2022-06-21 14:00:00
2389.1201171875,2418.050048828125,2384.330078125,2417.110107421875,0,2022-06-22 09:00:00
2367.739990234375,2389.010009765625,2366.68994140625,2389.010009765625,84065,2022-06-22 10:00:00
2361.81005859375,2374.330078125,2360.77001953125,2367.72998046875,49422,2022-06-22 11:00:00
2367.159912109375,2367.159912109375,2357.5,2361.18994140625,47570,2022-06-22 12:00:00
2363.830078125,2370.169921875,2361.97998046875,2366.93994140625,51539,2022-06-22 13:00:00
2349.22998046875,2365.739990234375,2348.25,2363.7900390625,66702,2022-06-22 14:00:00
2350.989990234375,2361.22998046875,2320.510009765625,2347.840087890625,0,2022-06-23 09:00:00
2338.10009765625,2359.89990234375,2337.889892578125,2350.110107421875,70715,2022-06-23 10:00:00
2331.3798828125,2341.7099609375,2324.75,2339.449951171875,63065,2022-06-23 11:00:00
2311.989990234375,2333.22998046875,2311.800048828125,2332.449951171875,116324,2022-06-23 12:00:00
2330.97998046875,2336.820068359375,2306.47998046875,2311.510009765625,120417,2022-06-23 13:00:00
2319.820068359375,2331.820068359375,2318.989990234375,2331.22998046875,98016,2022-06-23 14:00:00
2349.81005859375,2349.81005859375,2319.989990234375,2327.110107421875,0,2022-06-24 09:00:00
2356.989990234375,2364.260009765625,2348.830078125,2349.760009765625,135318,2022-06-24 10:00:00
2366.35009765625,2369.14990234375,2355.43994140625,2356.10009765625,86172,2022-06-24 11:00:00
2356.419921875,2365.7099609375,2350.9599609375,2365.7099609375,53614,2022-06-24 12:00:00
2359.510009765625,2361.47998046875,2353.1298828125,2357.0400390625,56070,2022-06-24 13:00:00
2368.64990234375,2373.47998046875,2357.8798828125,2359.219970703125,75239,2022-06-24 14:00:00
2385.8798828125,2393.64990234375,2365.860107421875,2383.199951171875,0,2022-06-27 09:00:00
2407.60009765625,2410.510009765625,2385.800048828125,2385.800048828125,71036,2022-06-27 10:00:00
2411.219970703125,2416.7099609375,2405.1201171875,2407.110107421875,59382,2022-06-27 11:00:00
2415.93994140625,2418.93994140625,2406.85009765625,2411.68994140625,47261,2022-06-27 12:00:00
2415.699951171875,2417.1201171875,2409.31005859375,2417.1201171875,57503,2022-06-27 13:00:00
2407.7900390625,2418.110107421875,2406.760009765625,2416.699951171875,59444,2022-06-27 14:00:00
2404.72998046875,2420.6201171875,2400.610107421875,2405.199951171875,0,2022-06-28 09:00:00
2397.429931640625,2415.1298828125,2396.889892578125,2404.02001953125,95429,2022-06-28 10:00:00
2400.320068359375,2402.300048828125,2393.9599609375,2398.39990234375,63466,2022-06-28 11:00:00
2404.43994140625,2404.659912109375,2397.27001953125,2400.550048828125,30137,2022-06-28 12:00:00
2406.39990234375,2411.429931640625,2402.2099609375,2403.68994140625,39319,2022-06-28 13:00:00
2410.60009765625,2411.300048828125,2406.1201171875,2406.550048828125,49594,2022-06-28 14:00:00
2383.969970703125,2393.25,2383.780029296875,2387.10009765625,0,2022-06-29 09:00:00
2381.389892578125,2387.4599609375,2375.669921875,2383.68994140625,70233,2022-06-29 10:00:00
2382.2099609375,2385.4599609375,2378.260009765625,2381.110107421875,54174,2022-06-29 11:00:00
2381.590087890625,2383.1298828125,2375.449951171875,2382.1201171875,33167,2022-06-29 12:00:00
2386.25,2390.110107421875,2380.760009765625,2380.760009765625,39424,2022-06-29 13:00:00
2384.580078125,2389.5,2383.050048828125,2387.139892578125,38548,2022-06-29 14:00:00
2363.0,2368.570068359375,2353.52001953125,2368.570068359375,0,2022-06-30 09:00:00
2356.22998046875,2362.97998046875,2350.300048828125,2362.3701171875,71210,2022-06-30 10:00:00
2362.780029296875,2362.780029296875,2356.31005859375,2356.56005859375,38104,2022-06-30 11:00:00
2354.699951171875,2363.679931640625,2352.780029296875,2362.27001953125,36976,2022-06-30 12:00:00
2346.919921875,2355.239990234375,2345.760009765625,2355.10009765625,78631,2022-06-30 13:00:00
2342.449951171875,2353.449951171875,2338.14990234375,2346.860107421875,78775,2022-06-30 14:00:00
2341.530029296875,2354.969970703125,2333.52001953125,2342.919921875,0,2022-07-01 09:00:00
2324.2900390625,2342.22998046875,2313.2900390625,2339.919921875,113225,2022-07-01 10:00:00
2314.050048828125,2330.22998046875,2311.679931640625,2323.14990234375,67241,2022-07-01 11:00:00
2308.39990234375,2316.090087890625,2305.4599609375,2314.0400390625,53167,2022-07-01 12:00:00
2299.1298828125,2310.260009765625,2296.610107421875,2308.27001953125,71606,2022-07-01 13:00:00
2301.2099609375,2301.6201171875,2291.489990234375,2298.7900390625,62134,2022-07-01 14:00:00
2304.489990234375,2318.31005859375,2288.919921875,2310.72998046875,0,2022-07-04 09:00:00
2301.080078125,2312.7099609375,2284.330078125,2305.389892578125,90024,2022-07-04 10:00:00
2297.81005859375,2306.22998046875,2293.409912109375,2300.610107421875,42221,2022-07-04 11:00:00
2288.969970703125,2299.64990234375,2287.419921875,2298.340087890625,40672,2022-07-04 12:00:00
2286.050048828125,2290.090087890625,2276.6298828125,2289.39990234375,62426,2022-07-04 13:00:00
2291.47998046875,2292.590087890625,2282.199951171875,2286.179931640625,40705,2022-07-04 14:00:00
2337.8701171875,2342.429931640625,2309.6201171875,2322.110107421875,0,2022-07-05 09:00:00
2339.300048828125,2342.56005859375,2330.929931640625,2337.669921875,51080,2022-07-05 10:00:00
2324.889892578125,2344.080078125,2323.830078125,2340.340087890625,37881,2022-07-05 11:00:00
2327.179931640625,2331.840087890625,2322.050048828125,2324.27001953125,23746,2022-07-05 12:00:00
2332.590087890625,2333.550048828125,2325.22998046875,2328.14990234375,23930,2022-07-05 13:00:00
2340.1298828125,2341.2900390625,2331.510009765625,2331.590087890625,31860,2022-07-05 14:00:00
2330.110107421875,2332.139892578125,2309.7099609375,2330.110107421875,0,2022-07-06 09:00:00
2319.159912109375,2331.860107421875,2314.580078125,2330.31005859375,53082,2022-07-06 10:00:00
2317.550048828125,2323.030029296875,2316.280029296875,2319.429931640625,37881,2022-07-06 11:00:00
2317.89990234375,2319.389892578125,2307.81005859375,2318.52001953125,43027,2022-07-06 12:00:00
2304.360107421875,2318.8701171875,2304.360107421875,2317.93994140625,47157,2022-07-06 13:00:00
2303.52001953125,2304.72998046875,2299.0,2304.659912109375,34729,2022-07-06 14:00:00
2320.31005859375,2326.860107421875,2307.89990234375,2308.969970703125,0,2022-07-07 09:00:00
2322.5,2322.89990234375,2314.429931640625,2319.699951171875,54923,2022-07-07 10:00:00
2331.510009765625,2334.7099609375,2321.77001953125,2322.860107421875,44648,2022-07-07 11:00:00
2332.31005859375,2335.60009765625,2330.2099609375,2332.81005859375,25981,2022-07-07 12:00:00
2340.030029296875,2341.52001953125,2331.330078125,2333.14990234375,33069,2022-07-07 13:00:00
2338.1298828125,2344.139892578125,2336.679931640625,2340.6201171875,35178,2022-07-07 14:00:00
2365.800048828125,2366.639892578125,2349.030029296875,2352.489990234375,0,2022-07-08 09:00:00
2359.52001953125,2367.840087890625,2358.89990234375,2365.89990234375,51820,2022-07-08 10:00:00
2355.780029296875,2365.300048828125,2354.929931640625,2359.820068359375,48017,2022-07-08 11:00:00
2353.1201171875,2357.0,2348.739990234375,2354.080078125,42101,2022-07-08 12:00:00
2359.080078125,2359.8798828125,2349.780029296875,2352.77001953125,41047,2022-07-08 13:00:00
2355.47998046875,2361.949951171875,2352.110107421875,2359.35009765625,44047,2022-07-08 14:00:00
2361.429931640625,2362.52001953125,2342.989990234375,2357.429931640625,0,2022-07-11 09:00:00
2344.050048828125,2363.260009765625,2343.469970703125,2362.080078125,68368,2022-07-11 10:00:00
2345.75,2349.330078125,2341.969970703125,2343.909912109375,41963,2022-07-11 11:00:00
2344.35009765625,2346.699951171875,2337.820068359375,2346.52001953125,41715,2022-07-11 12:00:00
2346.800048828125,2349.090087890625,2342.159912109375,2345.360107421875,44396,2022-07-11 13:00:00
2342.510009765625,2349.919921875,2340.0400390625,2347.14990234375,37688,2022-07-11 14:00:00
2317.139892578125,2333.02001953125,2315.469970703125,2330.8798828125,0,2022-07-12 09:00:00
2313.159912109375,2319.320068359375,2310.22998046875,2317.110107421875,64368,2022-07-12 10:00:00
2312.72998046875,2316.89990234375,2310.2900390625,2313.669921875,34416,2022-07-12 11:00:00
2315.3798828125,2315.43994140625,2308.02001953125,2311.93994140625,34542,2022-07-12 12:00:00
2305.389892578125,2315.7099609375,2305.389892578125,2315.27001953125,33868,2022-07-12 13:00:00
2315.760009765625,2318.1201171875,2303.739990234375,2306.389892578125,41581,2022-07-12 14:00:00
2330.739990234375,2330.739990234375,2312.489990234375,2324.449951171875,0,2022-07-13 09:00:00
2331.179931640625,2341.18994140625,2324.659912109375,2330.969970703125,56124,2022-07-13 10:00:00
2338.889892578125,2339.1298828125,2330.0400390625,2330.0400390625,27539,2022-07-13 11:00:00
2334.300048828125,2338.9599609375,2332.7900390625,2338.9599609375,23859,2022-07-13 12:00:00
2331.889892578125,2336.25,2330.080078125,2333.56005859375,27626,2022-07-13 13:00:00
2330.360107421875,2333.239990234375,2325.989990234375,2330.9599609375,39758,2022-07-13 14:00:00
2315.06005859375,2324.14990234375,2307.68994140625,2316.409912109375,0,2022-07-14 09:00:00
2326.110107421875,2326.43994140625,2310.89990234375,2314.449951171875,42228,2022-07-14 10:00:00
2324.050048828125,2329.429931640625,2322.739990234375,2325.02001953125,38526,2022-07-14 11:00:00
2329.22998046875,2333.5400390625,2323.570068359375,2323.570068359375,37921,2022-07-14 12:00:00
2335.330078125,2337.580078125,2326.43994140625,2329.6298828125,33379,2022-07-14 13:00:00
2325.419921875,2338.2900390625,2322.5400390625,2334.929931640625,36879,2022-07-14 14:00:00
2303.3701171875,2337.300048828125,2300.030029296875,2335.1201171875,98336,2022-07-15 09:00:00
2316.81005859375,2317.64990234375,2293.449951171875,2303.14990234375,56687,2022-07-15 10:00:00
